"","postcode_2016","longitude","latitude","points","focal_longitude","focal_latitude","focal_dist","focal_angle","rownumber","hex_long","hex_lat","hex_id"
"166","5009",138.550369955013,-34.8915882884345,"Adelaide",138.6000048,-34.93498777,6614.79530258109,-43.1483819173214,166,138.314389268733,-34.391257269154,14368
"167","2011",151.224477115534,-33.869864853167,"Sydney",151.1851798,-33.92001097,6644.65991701519,33.0323575653297,167,151.814389268733,-33.5252318653696,15531
"168","2609",149.202032944769,-35.2850721952268,"Canberra",149.1290262,-35.28302855,6645.4314042324,91.9429349216964,168,149.314389268733,-35.4304877536954,13109
"169","2207",151.12097884878,-33.9475775887623,"Sydney",151.1851798,-33.92001097,6677.09258668535,-117.344687402083,169,150.814389268733,-34.2180521883972,14650
"170","3123",145.049989342125,-37.8310151292239,"Melbourne",144.9750162,-37.82003131,6712.31174753801,100.484543127278,170,145.614389268733,-37.6821538035349,10244
"171","3184",144.985425482535,-37.8808204127548,"Melbourne",144.9750162,-37.82003131,6809.13968861674,172.29651033192,171,144.914389268733,-38.5481792073194,9145
"172","0810",130.876876482634,-12.3697000938269,"Darwin",130.8500386,-12.42535398,6813.41270794788,25.2167843532939,172,131.014389268733,-12.0478018515155,42583
"173","4104",153.013434413885,-27.5137585367424,"Brisbane",153.0350927,-27.45503091,6850.6592361228,-161.878510640351,173,152.614389268733,-27.9826692811492,22543
"174","3055",144.942819113477,-37.7632611224362,"Melbourne",144.9750162,-37.82003131,6909.86926604782,-24.1313598654669,174,144.714389268733,-37.1625385612643,10896
"175","2027",151.236652478814,-33.8745126462558,"Sydney",151.1851798,-33.92001097,6938.06274787726,43.1846842695111,175,151.914389268733,-33.6984369461265,15312
"176","2041",151.181946481503,-33.8566878298312,"Sydney",151.1851798,-33.92001097,7030.21663768919,-2.42622647602705,176,151.014389268733,-33.1788217038558,15965
"177","3161",145.021608352014,-37.8720358160665,"Melbourne",144.9750162,-37.82003131,7080.61954930159,144.707120757861,177,145.514389268733,-38.2017690458056,9586
"178","5040",138.531586002597,-34.9659285066686,"Adelaide",138.6000048,-34.93498777,7130.22813605187,-118.867316408386,178,138.114389268733,-35.4304877536954,13053
"179","2911",149.13636295401,-35.2189127712678,"Canberra",149.1290262,-35.28302855,7144.63093499212,5.33649761244807,179,149.214389268733,-34.9108725114247,13766
"180","2028",151.243428134616,-33.8776583392452,"Sydney",151.1851798,-33.92001097,7148.14931038346,48.7652484241334,180,151.714389268733,-33.3520267846127,15749
"181","6103",115.915846575947,-31.9604662686446,"Perth",115.8399987,-31.95501463,7195.85178120331,94.8222083221669,181,115.714389268733,-32.3127963000714,16883
"182","4172",153.10799559021,-27.4540735178431,"Brisbane",153.0350927,-27.45503091,7207.45328477752,89.1353268977117,182,153.414389268733,-27.6362591196354,22985
"183","2024",151.26153331074,-33.9034464793777,"Sydney",151.1851798,-33.92001097,7296.34369899615,75.3287727966313,183,151.514389268733,-34.391257269154,14434
"184","3011",144.896274256637,-37.7995131522554,"Melbourne",144.9750162,-37.82003131,7298.36354510858,-71.7222614130625,184,144.314389268733,-37.8553588842918,10018
"185","6015",115.765627924334,-31.9356877581002,"Perth",115.8399987,-31.95501463,7351.04538814003,-72.952967983485,185,115.414389268733,-31.7931810578007,17539
"186","6101",115.90966668599,-31.9850512764457,"Perth",115.8399987,-31.95501463,7379.67701250739,116.922359517026,186,116.114389268733,-31.9663861385576,17323
"187","3071",145.005847261369,-37.7581589874108,"Melbourne",144.9750162,-37.82003131,7384.85715868578,21.4847494806435,187,145.314389268733,-37.1625385612643,10899
"188","2217",151.137405427347,-33.9735327871564,"Sydney",151.1851798,-33.92001097,7399.28127829634,-143.467646761187,188,150.914389268733,-34.391257269154,14431
"189","2036",151.238930767723,-33.9708312302842,"Sydney",151.1851798,-33.92001097,7514.46584558674,138.720965047615,189,151.814389268733,-34.2180521883972,14655
"190","5150",138.669695453481,-34.9713693748086,"Adelaide",138.6000048,-34.93498777,7537.3273522714,122.474484093991,190,138.714389268733,-35.4304877536954,13056
"191","7005",147.335993647485,-42.9109328360844,"Hobart",147.2950297,-42.85000853,7550.37159030594,153.756633596228,191,147.414389268733,-43.2247163877553,3245
"192","3102",145.052525763166,-37.7906813986005,"Melbourne",144.9750162,-37.82003131,7563.34777357143,64.3697360133152,192,145.314389268733,-37.8553588842918,10023
"193","3039",144.921666679715,-37.7656849090622,"Melbourne",144.9750162,-37.82003131,7646.32616776409,-37.7856816056004,193,144.314389268733,-37.508948722778,10456
"194","2194",151.102745131369,-33.9126017475105,"Sydney",151.1851798,-33.92001097,7667.36933765953,-83.7954962560015,194,150.414389268733,-34.2180521883972,14648
"195","6153",115.841549546141,-32.0242852002134,"Perth",115.8399987,-31.95501463,7682.60532849663,178.911761996973,195,115.814389268733,-32.4860013808283,16665
"196","4068",152.978989529225,-27.5033200184022,"Brisbane",153.0350927,-27.45503091,7705.65895378298,-134.119803983616,196,152.514389268733,-27.8094642003923,22761
"197","2614",149.054950611703,-35.248988587461,"Canberra",149.1290262,-35.28302855,7726.20072586294,-60.607010232542,197,148.914389268733,-35.0840775921816,13545
"198","4053",152.988938395898,-27.3983022791523,"Brisbane",153.0350927,-27.45503091,7768.03263968497,-35.8243265075048,198,152.814389268733,-26.9434387966079,23858
"199","7016",147.372368872054,-42.8089784431759,"Hobart",147.2950297,-42.85000853,7795.21033207038,54.0920311801068,199,147.214389268733,-42.8783062262415,3682
"200","2132",151.115556247464,-33.8802225714605,"Sydney",151.1851798,-33.92001097,7806.88986259205,-55.4324117094642,200,150.414389268733,-33.5252318653696,15524
"201","3185",145.00612096688,-37.8861174904014,"Melbourne",144.9750162,-37.82003131,7829.33487588859,159.60364243954,201,145.414389268733,-38.3749741265625,9367
"202","2023",151.255630395065,-33.8808675451508,"Sydney",151.1851798,-33.92001097,7830.19320794329,56.1816288962933,202,151.814389268733,-33.8716420268834,15093
"203","4066",152.958912801883,-27.4760223954004,"Brisbane",153.0350927,-27.45503091,7880.96675207411,-107.234850557509,203,152.414389268733,-27.6362591196354,22980
"204","4032",153.023004620107,-27.3844054058751,"Brisbane",153.0350927,-27.45503091,7916.80878764309,-8.63604840868794,204,153.114389268733,-26.770233715851,24078
"205","4013",153.072813010618,-27.3918164583719,"Brisbane",153.0350927,-27.45503091,7935.9422815736,27.8992745446521,205,153.214389268733,-26.9434387966079,23860
"206","5043",138.553930128822,-34.9960845706793,"Adelaide",138.6000048,-34.93498777,7978.00937667908,-148.270575349637,206,138.314389268733,-35.4304877536954,13054
"207","4121",153.057185505443,-27.5243229917536,"Brisbane",153.0350927,-27.45503091,7982.72846219919,164.202010351761,207,153.414389268733,-27.9826692811492,22547
"208","6059",115.871840321754,-31.8882157750037,"Perth",115.8399987,-31.95501463,7995.79649926791,22.0194477573741,208,116.014389268733,-31.446770896287,17980
"209","2133",151.103045238295,-33.8972115752474,"Sydney",151.1851798,-33.92001097,8006.03860046087,-71.4835682474482,209,150.514389268733,-33.3520267846127,15743
"210","2606",149.090467202454,-35.3481183923978,"Canberra",149.1290262,-35.28302855,8027.77545766211,-154.190472125954,210,148.814389268733,-35.6036928344523,12888
"211","7007",147.321998341847,-42.9197704335609,"Hobart",147.2950297,-42.85000853,8056.9867879092,164.175691923119,211,147.614389268733,-43.2247163877553,3246
"212","2047",151.152656472291,-33.8525825166716,"Sydney",151.1851798,-33.92001097,8061.68184642404,-21.8126456285914,212,150.814389268733,-33.1788217038558,15964
"213","5024",138.511238146929,-34.9328104922916,"Adelaide",138.6000048,-34.93498777,8113.48128081889,-88.2608560199501,213,137.914389268733,-35.0840775921816,13490
"214","5087",138.646422250625,-34.8722685421486,"Adelaide",138.6000048,-34.93498777,8149.32602793796,31.2425415446632,214,139.014389268733,-34.5644623499109,14153
"215","2046",151.132124189862,-33.8609208235563,"Sydney",151.1851798,-33.92001097,8188.16184928278,-36.6835242855286,215,150.614389268733,-33.1788217038558,15963
"216","3013",144.881877093211,-37.8179432303386,"Melbourne",144.9750162,-37.82003131,8204.00713130251,-88.3458200718215,216,144.414389268733,-38.0285639650487,9800
"217","2208",151.099224151891,-33.9394110589485,"Sydney",151.1851798,-33.92001097,8233.72795234944,-105.193246739631,217,150.614389268733,-34.2180521883972,14649
"218","3032",144.90001111793,-37.7747611120581,"Melbourne",144.9750162,-37.82003131,8299.78564177642,-52.6035102635706,218,144.414389268733,-37.3357436420211,10676
"219","2218",151.119967900609,-33.9714605394323,"Sydney",151.1851798,-33.92001097,8301.23553098528,-133.544604865855,219,150.714389268733,-34.391257269154,14430
"220","5011",138.535669093712,-34.8813861183934,"Adelaide",138.6000048,-34.93498777,8362.51339560727,-44.5281031334374,220,138.014389268733,-34.5644623499109,14148
"221","6102",115.907469230119,-32.0038648998394,"Perth",115.8399987,-31.95501463,8367.06266369815,130.464937478151,221,116.314389268733,-32.3127963000714,16886
"222","4152",153.100166289156,-27.5034918667486,"Brisbane",153.0350927,-27.45503091,8378.4661696965,129.995570217654,222,153.514389268733,-27.8094642003923,22766
"223","7011",147.227627184825,-42.7931829917371,"Hobart",147.2950297,-42.85000853,8380.46833978031,-41.0002256256184,223,146.914389268733,-42.7051011454847,3899
"224","3015",144.882065447128,-37.8376528833644,"Melbourne",144.9750162,-37.82003131,8413.55765572897,-103.46836139711,224,144.314389268733,-38.2017690458056,9580
"225","5084",138.59003187619,-34.8595365634698,"Adelaide",138.6000048,-34.93498777,8419.97584404341,-6.18435911518695,225,138.714389268733,-34.391257269154,14370
"226","6019",115.770976858893,-31.9067913372265,"Perth",115.8399987,-31.95501463,8437.72547347335,-50.5193979208365,226,115.314389268733,-31.6199759770438,17757
"227","6053",115.917821982286,-31.9173862570594,"Perth",115.8399987,-31.95501463,8459.4655226843,60.3071346566896,227,116.314389268733,-31.9663861385576,17324
"228","2061",151.214511192759,-33.8474806855267,"Sydney",151.1851798,-33.92001097,8490.38805070876,18.5498915221857,228,151.614389268733,-33.1788217038558,15968
"229","5140",138.691435411503,-34.949793360601,"Adelaide",138.6000048,-34.93498777,8512.38092635291,101.148384602652,229,139.214389268733,-34.9108725114247,13716
"230","5010",138.568086192319,-34.8627353189663,"Adelaide",138.6000048,-34.93498777,8530.02530616989,-19.907308111083,230,138.614389268733,-34.2180521883972,14589
"231","5023",138.519573669104,-34.8954591719691,"Adelaide",138.6000048,-34.93498777,8558.80790843337,-59.0410312777612,231,137.914389268733,-34.7376674306678,13928
"232","5073",138.68086351602,-34.8960048063866,"Adelaide",138.6000048,-34.93498777,8561.62991056941,59.5237357831554,232,139.114389268733,-35.0840775921816,13496
"233","5042",138.576855562713,-35.009846915404,"Adelaide",138.6000048,-34.93498777,8569.73514566519,-165.77404578214,233,138.614389268733,-35.6036928344523,12837
"234","3079",145.048601325491,-37.7693453929491,"Melbourne",144.9750162,-37.82003131,8582.24226839439,48.8996635962324,234,145.614389268733,-37.3357436420211,10682
"235","5074",138.669173643268,-34.8816354083316,"Adelaide",138.6000048,-34.93498777,8659.82552451311,46.7342382505353,235,138.914389268733,-34.391257269154,14371
"236","4105",153.017605111058,-27.5317380674192,"Brisbane",153.0350927,-27.45503091,8673.93812483086,-168.563138109777,236,153.114389268733,-28.1558743619061,22326
"237","5045",138.519115983288,-34.9760044902045,"Adelaide",138.6000048,-34.93498777,8677.08762562341,-121.721417939722,237,137.914389268733,-35.4304877536954,13052
"238","2026",151.272489066163,-33.8896027816813,"Sydney",151.1851798,-33.92001097,8751.17968311576,67.2110986879335,238,151.914389268733,-34.0448471076403,14874
"239","0812",130.9144960209,-12.3777033274515,"Darwin",130.8500386,-12.42535398,8770.08376380149,52.8702979638354,239,131.114389268733,-12.2210069322724,42364
"240","6011",115.760006611005,-31.9953477180572,"Perth",115.8399987,-31.95501463,8784.50843688976,-120.705929337199,240,115.514389268733,-32.3127963000714,16882
"241","7018",147.396678232359,-42.8758599474236,"Hobart",147.2950297,-42.85000853,8789.36230545058,109.10055389501,241,147.514389268733,-42.7051011454847,3902
"242","2134",151.103789899743,-33.8780607799935,"Sydney",151.1851798,-33.92001097,8850.09197445684,-58.1380685472712,242,150.314389268733,-33.6984369461265,15304
"243","5052",138.642302573773,-35.0067744125918,"Adelaide",138.6000048,-34.93498777,8851.33606165387,154.215303584137,243,138.914389268733,-35.4304877536954,13057
"244","3126",145.075551160067,-37.8239950133136,"Melbourne",144.9750162,-37.82003131,8862.48959670107,92.826525742142,244,144.514389268733,-38.2017690458056,9581
"245","2192",151.089312548315,-33.9190437501353,"Sydney",151.1851798,-33.92001097,8865.69883511789,-89.2766716277791,245,150.314389268733,-34.0448471076403,14866
"246","3146",145.065065138577,-37.8558643128389,"Melbourne",144.9750162,-37.82003131,8868.46977753309,116.714384536158,246,145.514389268733,-37.8553588842918,10024
"247","3124",145.07372992223,-37.8383864236393,"Melbourne",144.9750162,-37.82003131,8925.97938976865,103.216953669811,247,144.614389268733,-38.3749741265625,9363
"248","6021",115.816023993424,-31.8771277895002,"Perth",115.8399987,-31.95501463,8929.24612575098,-14.6365665020572,248,115.614389268733,-31.446770896287,17978
"249","5085",138.618998661302,-34.8559522498511,"Adelaide",138.6000048,-34.93498777,8938.35306513326,11.1452092235026,249,138.814389268733,-34.2180521883972,14590
"250","5072",138.694456850032,-34.9115332512472,"Adelaide",138.6000048,-34.93498777,9014.14737272294,73.1234337182064,250,139.214389268733,-35.2572826729385,13278
"251","6018",115.786657614212,-31.8873237561687,"Perth",115.8399987,-31.95501463,9043.68977023956,-33.7622601243061,251,115.414389268733,-31.446770896287,17977
"252","3016",144.884866906272,-37.8591376901254,"Melbourne",144.9750162,-37.82003131,9044.84216680764,-118.752129418959,252,144.214389268733,-38.0285639650487,9799
"253","6104",115.93439451986,-31.9415503993029,"Perth",115.8399987,-31.95501463,9048.80977265504,80.4329082028811,253,116.314389268733,-31.6199759770438,17762
"254","3162",145.025369094823,-37.8913757751451,"Melbourne",144.9750162,-37.82003131,9074.35747241477,150.855890721543,254,145.114389268733,-38.5481792073194,9146
"255","3072",145.008021761313,-37.7418159886756,"Melbourne",144.9750162,-37.82003131,9155.29908753054,18.4343794634586,255,145.014389268733,-36.9893334805074,11117
"256","5086",138.64187702303,-34.8599064247509,"Adelaide",138.6000048,-34.93498777,9166.6467046278,24.5676605421877,256,139.114389268733,-34.391257269154,14372
"257","2060",151.20497456714,-33.8388982331269,"Sydney",151.1851798,-33.92001097,9181.5615285859,11.4478669517742,257,151.114389268733,-33.0056166230989,16184
"258","3058",144.965660995973,-37.7375798706818,"Melbourne",144.9750162,-37.82003131,9188.54246757685,-5.12166802093096,258,144.814389268733,-36.9893334805074,11116
"259","5044",138.526290958104,-34.9922958352013,"Adelaide",138.6000048,-34.93498777,9259.79523082137,-133.469608243022,259,138.214389268733,-35.6036928344523,12835
"260","2029",151.268968378308,-33.8739786891082,"Sydney",151.1851798,-33.92001097,9280.91805052378,56.4769481624828,260,151.714389268733,-34.391257269154,14435
"261","4173",153.126819725852,-27.4731904863674,"Brisbane",153.0350927,-27.45503091,9287.33470021974,102.556647179762,261,153.514389268733,-27.4630540388785,23204
"262","4061",152.941555298673,-27.4458990699471,"Brisbane",153.0350927,-27.45503091,9302.00094096482,-83.7003384177132,262,152.414389268733,-27.2898489581217,23418
"263","2191",151.085917852026,-33.9043976087721,"Sydney",151.1851798,-33.92001097,9341.68703132041,-79.2400171403506,263,150.214389268733,-33.8716420268834,15085
"264","2220",151.099412762359,-33.9645622964495,"Sydney",151.1851798,-33.92001097,9342.84618852683,-122.028368129867,264,150.514389268733,-34.391257269154,14429
"265","3103",145.080388232053,-37.8096024935558,"Melbourne",144.9750162,-37.82003131,9350.26759788581,82.8268428111788,265,145.714389268733,-37.508948722778,10463
"266","6154",115.825890866745,-32.0387244083352,"Perth",115.8399987,-31.95501463,9377.58394051396,-171.862141469479,266,115.614389268733,-32.4860013808283,16664
"267","2219",151.135769142147,-33.9942938391282,"Sydney",151.1851798,-33.92001097,9420.69439614149,-151.099443167198,267,151.014389268733,-34.5644623499109,14213
"268","5012",138.546741046055,-34.8616127413989,"Adelaide",138.6000048,-34.93498777,9484.89782383763,-30.753055509187,268,138.114389268733,-34.391257269154,14367
"269","5141",138.70444862877,-34.9351359198066,"Adelaide",138.6000048,-34.93498777,9542.05997536332,90.0692312901626,269,139.214389268733,-34.5644623499109,14154
"270","4174",153.131326850331,-27.446512888961,"Brisbane",153.0350927,-27.45503091,9560.07323844556,84.281753056615,270,153.514389268733,-27.1166438773648,23642
"271","7012",147.179340637956,-42.8362066329954,"Hobart",147.2950297,-42.85000853,9580.87806825471,-80.7190849938054,271,147.014389268733,-42.8783062262415,3681
"272","6012",115.765545046387,-32.0147409952403,"Perth",115.8399987,-31.95501463,9663.09098027166,-133.383976106594,272,115.314389268733,-32.3127963000714,16881
"273","5046",138.540124774074,-35.0070786849688,"Adelaide",138.6000048,-34.93498777,9688.49198969207,-145.741933902599,273,138.414389268733,-35.6036928344523,12836
"274","3040",144.905514463133,-37.7521157626655,"Melbourne",144.9750162,-37.82003131,9711.08171518247,-38.9433204149916,274,144.514389268733,-37.1625385612643,10895
"275","0828",130.939565455679,-12.4282830927118,"Darwin",130.8500386,-12.42535398,9739.53026300281,91.9092072783595,275,131.014389268733,-12.3942120130293,42145
"276","6156",115.802828520838,-32.0374571342666,"Perth",115.8399987,-31.95501463,9793.37947455442,-159.064884603204,276,115.414389268733,-32.4860013808283,16663
"277","2607",149.101072178548,-35.3685210815528,"Canberra",149.1290262,-35.28302855,9819.78391418402,-165.054836839484,277,149.114389268733,-35.7768979152091,12670
"278","2617",149.024415089812,-35.2605764588576,"Canberra",149.1290262,-35.28302855,9838.65990921668,-75.2409082271826,278,148.814389268733,-35.2572826729385,13326
